,nr cam,mp,parter,et1-2,et3+,etaj max,typ_decom,bloc nou,Price/Surface,Price,WebPage
8965,3,77,1,0,0,0,1,1,876.62,67500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-XC5P0000C?lista=2349706&listing=1
8966,3,68,1,0,0,0,1,0,2279.41,155000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-mai/apartament-de-vanzare-3-camere-X17L100QR?lista=2349706&listing=1
8967,3,85,0,1,0,2,0,0,2811.76,239000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatorilor/apartament-de-vanzare-3-camere-XA8S100QJ?lista=2349706&listing=1
8968,1,36,0,1,0,2,1,1,1111.11,40000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/theodor-pallady/garsoniera-de-vanzare-X92O1001C?lista=2349706&listing=1
8969,3,80,0,0,1,5,0,1,2062.5,165000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/stefan-cel-mare/apartament-de-vanzare-3-camere-XA5P0000V?lista=2349706&listing=1
8970,2,59,0,0,1,5,1,0,2313.56,136500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-X9EI00036?lista=2349706&listing=1
8971,2,38,0,1,0,2,0,1,907.89,34500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XALQ100I9?lista=2349706&listing=1
8972,2,107,1,0,0,0,1,1,1084.11,116000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/eminescu/apartament-de-vanzare-2-camere-X7QH0007O?lista=2349706&listing=1
8973,1,47.08,0,0,1,3,1,1,2627.66,123710,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/nordului/garsoniera-de-vanzare-XBHD00007?lista=2349706&listing=1
8974,3,70,0,1,0,1,1,1,1181.43,82700,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XC6E00006?lista=2349706&listing=1
8975,2,57,0,1,0,1,1,0,1614.04,92000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/arcul-de-triumf/apartament-de-vanzare-2-camere-X54H100CU?lista=2349706&listing=1
8976,2,36,0,0,1,8,0,0,1250,45000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X3FA1003S?lista=2349706&listing=1
8977,3,76,0,0,1,5,1,0,1098.68,83500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sebastian/apartament-de-vanzare-3-camere-X9LI1001K?lista=2349706&listing=1
8978,2,61.56,0,0,1,5,0,1,2759.91,169900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-sau-de-inchiriat-2-camere-X7TK0005S?lista=2349706&listing=1
8979,2,55.1,0,1,0,1,1,1,1125.23,62000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/gorjului/apartament-de-vanzare-2-camere-X3B21006G?lista=2349706&listing=1
8980,3,67,0,0,1,3,1,1,1156.72,77500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pacii/apartament-de-vanzare-3-camere-X7QH000HT?lista=2349706&listing=1
8981,1,30,0,1,0,2,0,1,1166.67,35000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/salaj/garsoniera-de-vanzare-XBN20004J?lista=2349706&listing=1
8982,2,51,1,0,0,0,1,1,1215.69,62000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/giurgiului/apartament-de-vanzare-2-camere-XA1L00050?lista=2349706&listing=1
8983,4,180,0,0,1,3,1,0,1094.44,197000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dacia/apartament-de-vanzare-4-camere-X4KE1003N?lista=2349706&listing=1
8984,2,52,0,1,0,2,1,1,903.85,47000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-XBLR0009H?lista=2349706&listing=1
8985,2,52,0,0,1,8,0,0,1345.96,69990,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aparatorii-patriei/apartament-de-vanzare-2-camere-XC7H1000L?lista=2349706&listing=1
8986,2,65.8,0,0,1,8,1,1,1381.46,90900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-XB0V0000B?lista=2349706&listing=1
8987,4,143,0,1,0,1,0,0,1398.6,200000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/armeneasca/apartament-de-vanzare-4-camere-X3FJ1002D?lista=2349706&listing=1
8988,3,93,1,0,0,0,1,1,2989.25,278000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-3-camere-XV0J00N9R?lista=2349706&listing=1
8989,3,65,0,0,1,4,0,1,2284.62,148500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-3-camere-XBNF00006?lista=2349706&listing=1
8990,3,67,0,1,0,2,1,0,1298.51,87000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ghencea/apartament-de-vanzare-3-camere-XC0Q0000K?lista=2349706&listing=1
8991,4,187,0,0,1,7,1,0,1470.59,275000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-4-camere-XC1010036?lista=2349706&listing=1
8992,2,50,0,1,0,1,1,0,1340,67000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-2-camere-X3T6000FF?lista=2349706&listing=1
8993,4,129,0,1,0,2,0,0,1143.41,147500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-sfanta-vineri/apartament-de-vanzare-4-camere-X80P1003V?lista=2349706&listing=1
8994,1,30,0,1,0,1,1,1,831.67,24950,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-XALQ100IR?lista=2349706&listing=1
8995,3,97.7,0,1,0,2,1,0,4442.38,434021,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/colentina/apartament-de-vanzare-3-camere-X4MI0002E?lista=2349706&listing=1
8996,2,54,0,0,1,4,1,1,1101.85,59500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-X6SJ00009?lista=2349706&listing=1
8997,2,58,0,0,1,5,1,0,1689.66,98000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-2-camere-X3HJ104MR?lista=2349706&listing=1
8998,2,46,0,0,1,6,1,0,6369.57,293000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/alexandru-obregia/apartament-de-vanzare-2-camere-X4MI00014?lista=2349706&listing=1
8999,2,50,0,0,1,10,1,0,1040,52000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-2-camere-X53910023?lista=2349706&listing=1
9000,2,80,0,0,1,11,1,1,2437.5,195000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/barbu-vacarescu/apartament-de-vanzare-2-camere-XBPK00009?lista=2349706&listing=1
9001,3,79,0,1,0,1,1,0,1886.08,149000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-muncii/apartament-de-vanzare-3-camere-XC3T1001I?lista=2349706&listing=1
9002,2,48,0,1,0,2,0,1,991.67,47600,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-XC5P0000T?lista=2349706&listing=1
9003,3,112,0,1,0,2,0,1,1415.18,158500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XAC10002D?lista=2349706&listing=1
9004,3,70,0,0,1,3,1,1,1171.43,82000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/apartament-de-vanzare-3-camere-XV0J00OAV?lista=2349706&listing=1
9005,2,55,0,0,1,5,0,1,2806.36,154350,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X5QB1020F?lista=2349706&listing=1
9006,2,40,0,0,1,6,1,0,1375,55000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/politehnica/apartament-de-vanzare-2-camere-X17L100RV?lista=2349706&listing=1
9007,3,81,1,0,0,0,1,1,950.62,77000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ozana/apartament-de-vanzare-3-camere-XBPM00022?lista=2349706&listing=1
9008,5,207,0,0,1,5,1,1,3618.36,749000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/penthouse-de-vanzare-5-camere-X5QB1015G?lista=2349706&listing=1
9009,2,65.5,0,0,1,5,1,1,1372.52,89900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-presei-libere/apartament-de-vanzare-2-camere-XB0V0000D?lista=2349706&listing=1
9010,2,68,0,1,0,1,1,1,2794.12,190000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/soseaua-nordului/apartament-de-vanzare-sau-de-inchiriat-2-camere-X79910028?lista=2349706&listing=1
9011,2,55.6,0,0,1,3,1,1,1825.54,101500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucur-obor/apartament-de-vanzare-2-camere-XBOK00005?lista=2349706&listing=1
9012,3,70,0,1,0,1,1,0,992.86,69500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-X17L100CA?lista=2349706&listing=1
9013,2,50,0,1,0,2,1,1,890,44500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XALQ100A9?lista=2349706&listing=1
9014,2,38,0,0,1,3,0,0,1131.32,42990,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pantelimon/apartament-de-vanzare-2-camere-XA0U00016?lista=2349706&listing=1
9015,2,64,0,0,1,7,1,0,1187.5,76000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-2-camere-X8320000I?lista=2349706&listing=1
9016,4,95,1,0,0,0,0,0,1105.26,105000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/fizicienilor/apartament-de-vanzare-4-camere-X8K800ABH?lista=2349706&listing=1
9017,2,40,1,0,0,0,1,1,1787.5,71500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-XA5600041?lista=2349706&listing=1
9018,3,84,1,0,0,0,0,0,1488.1,125000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-XBK50000Q?lista=2349706&listing=1
9019,2,56.26,0,0,1,3,1,1,2031.6,114298,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/barbu-vacarescu/apartament-de-vanzare-2-camere-X9VQ00003?lista=2349706&listing=1
9020,2,59,0,0,1,3,1,1,1593.22,94000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/timpuri-noi/apartament-de-vanzare-2-camere-X52S1001D?lista=2349706&listing=1
9021,2,91.33,0,0,1,6,1,1,1494.58,136500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-2-camere-XANO100UV?lista=2349706&listing=1
9022,4,107,0,0,1,4,1,1,2108.18,225575,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/domenii/apartament-de-vanzare-4-camere-X9TB0000D?lista=2349706&listing=1
9023,2,62,0,1,0,1,1,0,1370.97,85000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/basarabia/apartament-de-vanzare-2-camere-XV0J0016F?lista=2349706&listing=1
9024,3,102,0,1,0,1,1,1,1450,147900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/apartament-de-vanzare-3-camere-X33L10038?lista=2349706&listing=1
9025,4,90,0,0,1,7,0,0,1300,117000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aparatorii-patriei/apartament-de-vanzare-4-camere-XBTC00031?lista=2349706&listing=1
9026,3,64,0,0,1,4,0,0,1968.75,126000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/kiseleff/apartament-de-vanzare-3-camere-X7991003M?lista=2349706&listing=1
9027,2,56,0,1,0,1,1,1,1158.93,64900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/apartament-de-vanzare-2-camere-X81C1001M?lista=2349706&listing=1
9028,1,30,0,0,1,5,0,0,1450,43500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/drumul-taberei/garsoniera-de-vanzare-XV0K000V3?lista=2349706&listing=1
9029,4,132,0,1,0,2,1,0,2484.85,328000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-4-camere-XV0E00RVP?lista=2349706&listing=1
9030,3,70,0,0,1,8,0,1,2271.43,159000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-X4JJ1003P?lista=2349706&listing=1
9031,2,70,0,0,1,3,1,0,2214.29,155000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/capitale/apartament-de-vanzare-2-camere-X5QB100DM?lista=2349706&listing=1
9032,1,38,0,0,1,6,1,0,1578.95,60000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/vitan-mall/garsoniera-de-vanzare-X6581010L?lista=2349706&listing=1
9033,2,56,0,1,0,1,1,1,2455.36,137500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-XC45100LC?lista=2349706&listing=1
9034,3,70,0,0,1,9,0,0,1785.71,125000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/iancului/apartament-de-vanzare-3-camere-X9S60000T?lista=2349706&listing=1
9035,3,146,0,1,0,1,1,0,2938.36,429000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nordului/apartament-de-vanzare-3-camere-X3RN0019P?lista=2349706&listing=1
9036,1,40,0,1,0,2,1,1,1050,42000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/metalurgiei/garsoniera-de-vanzare-X53U0008U?lista=2349706&listing=1
9037,2,64,0,0,1,10,1,0,1125,72000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/lujerului/apartament-de-vanzare-2-camere-X17L101E2?lista=2349706&listing=1
9038,2,56.45,0,1,0,1,0,1,1647.48,93000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-2-camere-XC660000S?lista=2349706&listing=1
9039,4,92,0,0,1,6,0,0,1402.17,129000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-victoriei/apartament-de-vanzare-4-camere-X9LF1002U?lista=2349706&listing=1
9040,4,108,0,1,0,2,0,1,1759.26,190000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-4-camere-XV0K007RV?lista=2349706&listing=1
9041,2,47,1,0,0,0,0,1,2617.02,123000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-X6VA00071?lista=2349706&listing=1
9042,2,51,0,1,0,2,0,1,1778.82,90720,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X9UH0000O?lista=2349706&listing=1
9043,2,68,0,0,1,3,1,1,1867.65,127000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vitan/apartament-de-vanzare-2-camere-X3HJ104LB?lista=2349706&listing=1
9044,2,40,0,0,1,4,1,0,1175,47000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tei/apartament-de-vanzare-2-camere-XBE500008?lista=2349706&listing=1
9045,1,40,0,0,1,3,1,0,1775,71000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/timpuri-noi/garsoniera-de-vanzare-X3HJ0003P?lista=2349706&listing=1
9046,3,67,0,0,1,7,0,0,1074.63,72000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/campia-libertatii/apartament-de-vanzare-3-camere-X54H100DP?lista=2349706&listing=1
9047,2,43,0,1,0,2,1,1,1174.42,50500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-2-camere-X9F90002V?lista=2349706&listing=1
9048,2,52,0,0,1,7,0,0,1384.62,72000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/campia-libertatii/apartament-de-vanzare-2-camere-X80P1007D?lista=2349706&listing=1
9049,4,180,0,1,0,2,1,1,3327.78,599000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-4-camere-X5QB101V5?lista=2349706&listing=1
9050,3,78,0,0,1,11,0,1,1653.85,129000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/lujerului/apartament-de-vanzare-3-camere-XV0K0075N?lista=2349706&listing=1
9051,2,54,1,0,0,0,1,0,2388.89,129000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X9S7101KO?lista=2349706&listing=1
9052,2,50,0,1,0,1,0,0,1299.98,64999,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-2-camere-X9DA000CF?lista=2349706&listing=1
9053,2,43,0,1,0,1,0,1,2441.86,105000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X77G00035?lista=2349706&listing=1
9054,3,63,1,0,0,0,1,1,1904.76,120000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/apartament-de-vanzare-3-camere-X3HJ0000H?lista=2349706&listing=1
9055,2,66,0,0,1,7,1,0,2043.94,134900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-X54H100CF?lista=2349706&listing=1
9056,3,79.8,0,0,1,6,1,1,3170.43,253000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-3-camere-XC6R1003P?lista=2349706&listing=1
9057,2,66,0,1,0,1,1,1,886.36,58500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-XBM900014?lista=2349706&listing=1
9058,2,40,0,0,1,4,0,1,2125,85000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vitan/apartament-de-vanzare-2-camere-XC7H1005K?lista=2349706&listing=1
9059,2,54,0,0,1,3,1,0,1148.15,62000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pacii/apartament-de-vanzare-2-camere-XANO10044?lista=2349706&listing=1
9060,1,42,0,0,1,4,1,0,1333.33,56000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/brancoveanu/garsoniera-de-vanzare-X61F0008E?lista=2349706&listing=1
9061,3,94,0,0,1,3,0,1,1904.17,178992,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/stefan-cel-mare/apartament-de-vanzare-3-camere-X6VA0002U?lista=2349706&listing=1
9062,3,81,0,1,0,1,1,0,1679.01,136000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-3-camere-X6K8000EF?lista=2349706&listing=1
9063,4,150,0,1,0,1,1,1,1159.99,173999,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/penthouse-de-vanzare-4-camere-X9TJ1000S?lista=2349706&listing=1
9064,3,67,0,0,1,10,0,0,4387.97,293994,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/gorjului/apartament-de-vanzare-3-camere-X4MI00026?lista=2349706&listing=1
9065,3,54,1,0,0,0,0,0,703.7,38000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/central/apartament-de-vanzare-3-camere-X80P1003K?lista=2349706&listing=1
9066,2,50,0,1,0,1,0,1,1820,91000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-2-camere-X91T000A8?lista=2349706&listing=1
9067,2,40,0,0,1,8,0,1,2125,85000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-2-camere-X7MU00006?lista=2349706&listing=1
9068,3,100,0,1,0,1,1,0,1650,165000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mosilor/apartament-de-vanzare-3-camere-XC9I1001Q?lista=2349706&listing=1
9069,1,33,0,1,0,2,1,1,1060.61,35000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-X8RB1000E?lista=2349706&listing=1
9070,3,104,0,0,1,11,1,1,3200,332800,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-3-camere-X5QB100P4?lista=2349706&listing=1
9071,7,239,0,0,1,5,1,1,2322.18,555000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nord/apartament-de-vanzare-7-camere-X80P1006F?lista=2349706&listing=1
9072,3,77,0,1,0,1,1,1,1844.16,142000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ferdinand/apartament-de-vanzare-3-camere-X7QH00090?lista=2349706&listing=1
9073,1,32,0,0,1,3,0,0,1250,40000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/basarabia/garsoniera-de-vanzare-XAJN000ED?lista=2349706&listing=1
9074,3,80,0,0,1,3,1,1,1687.5,135000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-3-camere-X9VE00019?lista=2349706&listing=1
9075,2,49,0,0,1,9,0,0,1285.71,63000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/central/apartament-de-vanzare-2-camere-X8F01003N?lista=2349706&listing=1
9076,2,60,0,0,1,4,0,0,1666.67,100000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-victoriei/apartament-de-vanzare-2-camere-X4HD000BU?lista=2349706&listing=1
9077,4,176,0,0,1,4,0,1,4261.36,750000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/barbu-vacarescu/penthouse-de-vanzare-4-camere-X2F71009Q?lista=2349706&listing=1
9078,3,113,0,1,0,2,1,1,1991.15,225000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-3-camere-XA8S100B9?lista=2349706&listing=1
9079,3,84,0,0,1,3,1,1,1821.43,153000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XV0K007RH?lista=2349706&listing=1
9080,3,62,0,1,0,1,0,0,1330.65,82500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-3-camere-X9DA000GJ?lista=2349706&listing=1
9081,4,96,0,0,1,4,1,0,1447.92,139000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-4-camere-XV0K003E3?lista=2349706&listing=1
9082,3,127,1,0,0,0,1,0,1889.76,240000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-X52L1001B?lista=2349706&listing=1
9083,3,70,0,0,1,9,0,0,927.14,64900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-X7CI0005N?lista=2349706&listing=1
9084,3,117,0,1,0,2,1,0,1153.85,135000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-romana/apartament-de-vanzare-3-camere-X45T1000K?lista=2349706&listing=1
9085,2,55,0,0,1,4,1,1,2545.45,140000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dacia/apartament-de-vanzare-2-camere-X3RN0016R?lista=2349706&listing=1
9086,3,65,1,0,0,0,0,1,1107.69,72000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-3-camere-X6K800093?lista=2349706&listing=1
9087,5,166,1,0,0,0,1,1,3012.05,500000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-mai/apartament-de-vanzare-5-camere-XA3S00007?lista=2349706&listing=1
9088,3,69,0,0,1,6,0,0,1108.7,76500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/basarabia/apartament-de-vanzare-3-camere-X3HJ105F7?lista=2349706&listing=1
9089,2,50,0,1,0,1,0,1,1820,91000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vitan/apartament-de-vanzare-2-camere-X91T000A9?lista=2349706&listing=1
9090,3,103.4,1,0,0,0,1,1,949.47,98175,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-3-camere-X9LO10048?lista=2349706&listing=1
